channelNumb	JulianDay	PossibleDecayLength(MicroSeconds)	StartDecay	EndDecay	FirstSignalTimeOverThreshold(nanoseconds)	SecondSignalTimeoverThreshold(nanoseconds)	PossibleDecayNumber
6234.1	2458114	1.07375	0.9741744413029080	0.9741744413153356	21.25	21.24	1
6234.2	2458114	1.07500	0.9741744413030092	0.9741744413154514	16.26	12.50	1
6234.1	2458114	0.69500	0.9755076556090568	0.9755076556171008	15.00	21.25	1
6234.2	2458114	0.69501	0.9755076556091868	0.9755076556172310	19.99	12.50	1
6234.1	2458114	0.67377	0.9755076556093026	0.9755076556171008	7.49	21.25	1
6234.1	2458114	2.54875	0.9755633340178386	0.9755633340473380	18.74	13.75	1
6234.2	2458114	2.54874	0.9755633340178675	0.9755633340473668	23.75	16.25	1
6234.1	2458114	7.57375	0.9759545983344184	0.9759545984220775	18.74	20.01	1
6234.2	2458114	7.57376	0.9759545983345196	0.9759545984221788	12.50	14.98	1
6234.1	2458114	1.38253	0.9760072068245512	0.9760072068405528	13.76	13.75	1
6234.2	2458114	1.38378	0.9760072068246236	0.9760072068406396	22.50	10.00	1
6234.1	2458114	1.36625	0.9760072068247396	0.9760072068405528	7.50	13.75	1
6234.1	2458114	7.38751	0.9767772956389756	0.9767772957244792	13.75	10.00	1
6234.2	2458114	7.39000	0.9767772956391204	0.9767772957246528	16.25	11.25	1
6234.1	2458114	7.36626	0.9767772956392216	0.9767772957244792	7.51	10.00	1
6234.1	2458114	1.62373	0.9775151553436920	0.9775151553624852	13.75	21.27	1
6234.2	2458114	1.62500	0.9775151553437934	0.9775151553626013	18.74	12.50	1
6234.1	2458114	1.60622	0.9775151553438948	0.9775151553624852	7.49	21.27	1
6234.1	2458114	0.80874	0.9781234355709492	0.9781234355803096	17.50	23.74	1
6234.2	2458114	0.80999	0.9781234355711084	0.9781234355804832	16.24	10.00	1
6234.1	2458114	0.78250	0.9781234355712528	0.9781234355803096	7.49	23.74	1
6234.1	2458114	7.59626	0.9792773202047164	0.9792773202926360	22.49	13.76	1
6234.2	2458114	7.59874	0.9792773202048032	0.9792773202927516	17.51	8.77	1
6234.1	2458114	2.39124	0.9801852418739728	0.9801852419016492	31.25	16.24	1
6234.2	2458114	2.39502	0.9801852418740594	0.9801852419017796	18.75	7.49	1
6234.1	2458114	1.40127	0.9802631904146700	0.9802631904308884	22.51	20.01	1
6234.2	2458114	1.40127	0.9802631904147424	0.9802631904309608	20.00	17.50	1
6234.1	2458114	0.40750	0.9803665176054688	0.9803665176101852	23.75	13.76	1
6234.2	2458114	0.40751	0.9803665176055700	0.9803665176102866	16.26	10.00	1
6234.1	2458114	2.73999	0.9823283827274160	0.9823283827591288	22.49	15.00	1
6234.2	2458114	2.74002	0.9823283827274448	0.9823283827591580	26.27	18.76	1
6234.1	2458114	3.82750	0.9824932138261284	0.9824932138704282	13.76	18.76	1
6234.2	2458114	3.82752	0.9824932138262440	0.9824932138705440	18.76	12.51	1
6234.1	2458114	3.80874	0.9824932138263456	0.9824932138704282	6.24	18.76	1
6234.1	2458114	2.74375	0.9828142849071468	0.9828142849389032	13.76	16.26	1
6234.2	2458114	2.74502	0.9828142849071758	0.9828142849389468	28.76	20.01	1
6234.1	2458114	2.72749	0.9828142849073350	0.9828142849389032	8.75	16.26	1
6234.1	2458114	0.47748	0.9832004412066696	0.9832004412121960	21.27	21.26	1
6234.2	2458114	0.47874	0.9832004412067564	0.9832004412122974	19.99	15.00	1
6234.1	2458114	6.35749	0.9832329611134404	0.9832329611870224	21.27	16.25	1
6234.2	2458114	6.35751	0.9832329611134838	0.9832329611870660	23.75	18.76	1
6234.1	2458114	2.99001	0.9833450517416520	0.9833450517762586	12.50	17.51	1
6234.2	2458114	2.98875	0.9833450517417101	0.9833450517763020	25.00	16.25	1
6234.1	2458114	2.97249	0.9833450517418548	0.9833450517762586	7.50	17.51	1
6234.1	2458114	1.77625	0.9835759622269096	0.9835759622474680	16.25	15.00	1
6234.2	2458114	1.77625	0.9835759622269532	0.9835759622475116	17.50	17.50	1
6234.1	2458114	6.45253	0.9844807732980756	0.9844807733727576	18.74	10.00	1
6234.2	2458114	6.45249	0.9844807732981048	0.9844807733727864	22.50	14.99	1
6234.1	2458114	2.09499	0.9857211495142940	0.9857211495385416	20.00	18.74	1
6234.2	2458114	2.09376	0.9857211495143952	0.9857211495386284	27.50	17.51	1
6234.1	2458114	2.06875	0.9857211495145978	0.9857211495385416	8.75	18.74	1
6234.1	2458114	0.83000	0.9859645494294126	0.9859645494390190	19.99	11.26	1
6234.2	2458114	0.83000	0.9859645494294416	0.9859645494390480	23.74	12.50	1
6234.2	2458114	0.57000	0.9862317692934172	0.9862317693000144	15.00	26.25	1
6234.2	2458114	0.54750	0.9862317692936776	0.9862317693000144	6.25	26.25	1
6234.1	2458114	3.21499	0.9869113184335504	0.9869113184707610	12.51	13.76	1
6234.2	2458114	3.21374	0.9869113184336952	0.9869113184708912	15.00	17.51	1
6234.1	2458114	3.19500	0.9869113184337818	0.9869113184707610	7.51	13.76	1
6234.1	2458114	0.56250	0.9870348451463540	0.9870348451528644	20.01	12.50	1
6234.2	2458114	0.56374	0.9870348451463976	0.9870348451529224	22.49	10.00	1
6234.1	2458114	1.64624	0.9871094540720486	0.9871094540911024	14.99	20.00	1
6234.2	2458114	1.64748	0.9871094540721356	0.9871094540912037	22.49	16.25	1
6234.1	2458114	1.62875	0.9871094540722511	0.9871094540911024	10.00	20.00	1
6234.1	2458114	5.59625	0.9871771176017650	0.9871771176665364	23.75	16.25	1
6234.2	2458114	5.59626	0.9871771176018372	0.9871771176666088	21.26	13.76	1
6234.1	2458114	2.22751	0.9876246729714409	0.9876246729972222	23.76	21.24	1
6234.2	2458114	2.22751	0.9876246729715132	0.9876246729972946	22.50	21.23	1
6234.1	2458114	1.23623	0.9880562243764178	0.9880562243907260	20.00	13.76	1
6234.2	2458114	1.23625	0.9880562243764468	0.9880562243907552	23.75	17.51	1
6234.1	2458114	5.19753	0.9885338951166954	0.9885338951768520	17.51	19.99	1
6234.2	2458114	5.19876	0.9885338951168255	0.9885338951769964	20.01	11.24	1
6234.1	2458114	5.17377	0.9885338951169704	0.9885338951768520	11.26	19.99	1
6234.1	2458114	0.66873	0.9886572142865740	0.9886572142943140	20.01	10.00	1
6234.2	2458114	0.67001	0.9886572142865884	0.9886572142943432	15.00	11.25	1
6234.2	2458114	0.64876	0.9886572142868344	0.9886572142943432	8.75	11.25	1
6234.1	2458114	2.82624	0.9896475298707176	0.9896475299034287	13.76	20.01	1
6234.2	2458114	2.82749	0.9896475298708478	0.9896475299035734	16.25	8.76	1
6234.1	2458114	2.80747	0.9896475298709349	0.9896475299034287	7.49	20.01	1
6234.1	2458114	0.67000	0.9907458953040220	0.9907458953117766	16.26	12.50	1
6234.2	2458114	0.66874	0.9907458953040800	0.9907458953118200	17.51	12.50	1
6234.1	2458114	4.52000	0.9911648505054108	0.9911648505577256	16.25	16.25	1
6234.2	2458114	4.51873	0.9911648505054398	0.9911648505577400	22.49	21.27	1
6234.1	2458114	1.55001	0.9912120266802372	0.9912120266981772	18.76	12.50	1
6234.2	2458114	1.55002	0.9912120266802515	0.9912120266981916	26.24	16.24	1
6234.1	2458114	3.28000	0.9914130017112992	0.9914130017492622	18.75	11.23	1
6234.2	2458114	3.28248	0.9914130017114440	0.9914130017494356	18.75	10.00	1
6234.1	2458114	3.25501	0.9914130017115884	0.9914130017492622	11.25	11.23	1
6234.1	2458114	2.60875	0.9918840939544994	0.9918840939846932	21.26	12.50	1
6234.2	2458114	2.60748	0.9918840939545864	0.9918840939847656	18.74	11.25	1
6234.1	2458114	0.68252	0.9921644266932000	0.9921644267010996	21.26	16.25	1
6234.2	2458114	0.68376	0.9921644266933594	0.9921644267012732	15.00	10.00	1
6234.1	2458114	0.65626	0.9921644266935040	0.9921644267010996	12.50	16.25	1
6234.1	2458114	8.41124	0.9923365929186052	0.9923365930159576	15.00	16.26	1
6234.2	2458114	8.40875	0.9923365929186632	0.9923365930159866	15.00	22.49	1
6234.2	2458114	8.38874	0.9923365929188948	0.9923365930159866	10.00	22.49	1
6234.1	2458114	0.98752	0.9924854067865160	0.9924854067979456	13.76	21.25	1
6234.2	2458114	0.98875	0.9924854067865594	0.9924854067980032	15.00	21.27	1
6234.1	2458114	1.42003	0.9951006116753180	0.9951006116917536	20.01	13.74	1
6234.2	2458114	1.41875	0.9951006116753472	0.9951006116917680	26.24	22.48	1
6234.1	2458114	3.49502	0.9954842831413048	0.9954842831817564	22.50	12.50	1
6234.2	2458114	3.49625	0.9954842831413482	0.9954842831818140	22.51	13.76	1
6234.1	2458114	5.80625	0.9955805504331739	0.9955805505003760	21.26	16.26	1
6234.2	2458114	5.81001	0.9955805504332464	0.9955805505004920	17.51	8.74	1
6234.2	2458114	5.78877	0.9955805504334924	0.9955805505004920	10.01	8.74	1
6234.1	2458114	1.43376	0.9966243711916666	0.9966243712082610	12.50	23.75	1
6234.2	2458114	1.43376	0.9966243711917824	0.9966243712083768	18.74	15.00	1
6234.1	2458114	1.41625	0.9966243711918692	0.9966243712082610	11.25	23.75	1
6234.1	2458114	2.89501	0.9967055244999276	0.9967055245334346	11.25	22.49	1
6234.2	2458114	2.89627	0.9967055245000868	0.9967055245336084	12.50	7.49	1
6234.1	2458114	4.33250	0.9974428433109376	0.9974428433610822	19.99	10.00	1
6234.2	2458114	4.33249	0.9974428433109520	0.9974428433610966	13.75	15.00	1
6234.2	2458114	4.31248	0.9974428433111836	0.9974428433610966	8.74	15.00	1
6234.1	2458114	2.58125	0.9993378296651910	0.9993378296950666	23.75	22.49	1
6234.2	2458114	2.58249	0.9993378296652632	0.9993378296951532	21.24	16.26	1
6234.1	2458114	6.12502	0.9998673992179542	0.9998673992888456	23.75	14.98	1
6234.2	2458114	6.12627	0.9998673992180408	0.9998673992889467	21.26	21.23	1
6234.1	2458115	1.78500	0.0014672690109664	0.0014672690316261	12.50	17.50	1
6234.2	2458115	1.78625	0.0014672690110387	0.0014672690317129	22.50	15.00	1
6234.1	2458115	1.76750	0.0014672690111689	0.0014672690316261	8.75	17.50	1
6234.1	2458115	0.80875	0.0016868858036458	0.0016868858130063	13.75	16.25	1
6234.2	2458115	0.81124	0.0016868858037471	0.0016868858131365	21.25	8.75	1
6234.1	2458115	0.78875	0.0016868858038773	0.0016868858130063	8.75	16.25	1
6234.1	2458115	3.91500	0.0035375134217592	0.0035375134670717	12.50	16.25	1
6234.2	2458115	3.91624	0.0035375134219184	0.0035375134672453	7.50	11.25	1
6234.1	2458115	3.89875	0.0035375134219473	0.0035375134670717	6.25	16.25	1
6234.1	2458115	0.39626	0.0036738972460358	0.0036738972506221	16.25	18.75	1
6234.2	2458115	0.39875	0.0036738972461805	0.0036738972507957	17.50	7.50	1
6234.1	2458115	2.67625	0.0044899324431713	0.0044899324741464	10.00	15.00	1
6234.2	2458115	2.67625	0.0044899324432002	0.0044899324741753	8.75	17.50	1
6234.1	2458115	1.45000	0.0058430118510272	0.0058430118678096	20.00	15.00	1
6234.2	2458115	1.44876	0.0058430118511718	0.0058430118679398	20.00	20.00	1
6234.1	2458115	1.42375	0.0058430118513310	0.0058430118678096	11.25	15.00	1
6234.1	2458115	7.67625	0.0058729434131655	0.0058729435020110	13.75	13.75	1
6234.2	2458115	7.67625	0.0058729434131944	0.0058729435020399	17.50	17.50	1
6234.1	2458115	3.02875	0.0114051872037615	0.0114051872388165	15.00	21.25	1
6234.2	2458115	3.02874	0.0114051872038773	0.0114051872389322	21.25	15.00	1
6234.1	2458115	3.00750	0.0114051872040075	0.0114051872388165	8.75	21.25	1
6234.1	2458115	0.87000	0.0120841020316840	0.0120841020417534	13.75	18.75	1
6234.2	2458115	0.87125	0.0120841020318142	0.0120841020418981	17.50	10.00	1
6234.1	2458115	0.84875	0.0120841020319299	0.0120841020417534	7.50	18.75	1
6234.1	2458115	1.39126	0.0122263498734953	0.0122263498895978	15.00	13.75	1
6234.2	2458115	1.39125	0.0122263498736400	0.0122263498897424	18.75	16.25	1
6234.1	2458115	1.36876	0.0122263498737557	0.0122263498895978	10.00	13.75	1
6234.1	2458115	4.64625	0.0128060477132089	0.0128060477669849	13.75	20.00	1
6234.2	2458115	4.64875	0.0128060477133101	0.0128060477671151	20.00	11.25	1
6234.1	2458115	1.21125	0.0139749590482349	0.0139749590622540	13.75	20.00	1
6234.2	2458115	1.21250	0.0139749590483651	0.0139749590623987	16.25	10.00	1
6234.1	2458115	1.19375	0.0139749590484375	0.0139749590622540	7.50	20.00	1
6234.1	2458115	1.64625	0.0156786282024305	0.0156786282214843	20.00	13.75	1
6234.2	2458115	1.64750	0.0156786282025173	0.0156786282215856	18.75	7.50	1
6234.1	2458115	2.32375	0.0166239526396556	0.0166239526665509	18.75	21.25	1
6234.2	2458115	2.32250	0.0166239526398003	0.0166239526666811	8.75	13.75	1
6234.1	2458115	2.51624	0.0170448066360677	0.0170448066651909	20.00	18.75	1
6234.2	2458115	2.51625	0.0170448066361834	0.0170448066653067	13.75	12.50	1
6234.1	2458115	2.41250	0.0172775276510995	0.0172775276790219	13.75	8.75	1
6234.2	2458115	2.41376	0.0172775276511718	0.0172775276791088	23.75	7.50	1
6234.1	2458115	2.39375	0.0172775276513165	0.0172775276790219	6.25	8.75	1
6234.1	2458115	1.91625	0.0178184116527922	0.0178184116749710	21.25	21.25	1
6234.2	2458115	1.91750	0.0178184116529513	0.0178184116751446	17.50	7.50	1
6234.1	2458115	1.89000	0.0178184116530960	0.0178184116749710	12.50	21.25	1
6234.1	2458115	3.17751	0.0185288388292968	0.0185288388660735	21.25	12.50	1
6234.2	2458115	3.17750	0.0185288388293692	0.0185288388661458	21.25	10.00	1
6234.1	2458115	1.47125	0.0186838453892071	0.0186838454062355	18.75	12.50	1
6234.2	2458115	1.47251	0.0186838453892939	0.0186838454063368	16.25	2.50	1
6234.1	2458115	0.93750	0.0188937463664351	0.0188937463772858	16.25	22.50	1
6234.2	2458115	0.93750	0.0188937463665364	0.0188937463773871	25.00	16.25	1
6234.1	2458115	0.91499	0.0188937463666956	0.0188937463772858	10.00	22.50	1
6234.1	2458115	2.94750	0.0198418961570457	0.0198418961911603	12.50	17.50	1
6234.2	2458115	2.94875	0.0198418961571759	0.0198418961913049	16.25	8.75	1
6234.1	2458115	1.05750	0.0210512999328703	0.0210512999451099	23.75	17.50	1
6234.2	2458115	1.05875	0.0210512999329861	0.0210512999452401	15.00	8.75	1
6234.1	2458115	0.95875	0.0222861266022424	0.0222861266133391	18.75	15.00	1
6234.2	2458115	0.95750	0.0222861266023148	0.0222861266133970	18.75	16.25	1
6234.1	2458115	4.21000	0.0231651332401186	0.0231651332888454	11.25	11.25	1
6234.2	2458115	4.21126	0.0231651332402777	0.0231651332890191	11.25	11.25	1
6234.1	2458115	4.18875	0.0231651332403645	0.0231651332888454	3.75	11.25	1
6234.1	2458115	1.58000	0.0244541755869647	0.0244541756052517	21.25	13.75	1
6234.2	2458115	1.58250	0.0244541755871238	0.0244541756054398	16.25	10.00	1
6234.1	2458115	1.55375	0.0244541755872685	0.0244541756052517	12.50	13.75	1
6234.1	2458115	1.92999	0.0246764702215133	0.0246764702438512	21.25	12.50	1
6234.2	2458115	1.92875	0.0246764702216724	0.0246764702439959	10.00	13.75	1
6234.1	2458115	0.90000	0.0247388586054542	0.0247388586158709	16.25	15.00	1
6234.2	2458115	0.89999	0.0247388586055700	0.0247388586159866	20.00	10.00	1
6234.1	2458115	2.65875	0.0255916186651186	0.0255916186958912	13.75	18.75	1
6234.2	2458115	2.65875	0.0255916186651475	0.0255916186959201	13.75	23.75	1
6234.1	2458115	2.64250	0.0255916186653067	0.0255916186958912	8.75	18.75	1
6234.2	2458115	2.64125	0.0255916186653501	0.0255916186959201	10.00	23.75	1
6234.1	2458115	0.70375	0.0259830440951244	0.0259830441032696	16.25	12.50	1
6234.2	2458115	0.70250	0.0259830440952690	0.0259830441033998	16.25	17.50	1
6234.1	2458115	0.68125	0.0259830440953848	0.0259830441032696	10.00	12.50	1
6234.1	2458115	1.90625	0.0264256796314091	0.0264256796534722	28.75	13.75	1
6234.2	2458115	1.90625	0.0264256796315827	0.0264256796536458	18.75	12.50	1
6234.1	2458115	1.87625	0.0264256796317563	0.0264256796534722	13.75	13.75	1
6234.1	2458115	3.72000	0.0268079919858796	0.0268079920289351	13.75	17.50	1
6234.2	2458115	3.72125	0.0268079919859085	0.0268079920289785	28.75	20.00	1
6234.1	2458115	3.70250	0.0268079919860821	0.0268079920289351	8.75	17.50	1
6234.1	2458115	5.47000	0.0272737361164930	0.0272737361798032	13.75	18.75	1
6234.2	2458115	5.47251	0.0272737361166087	0.0272737361799479	17.50	21.25	1
6234.1	2458115	5.45125	0.0272737361167100	0.0272737361798032	6.25	18.75	1
6234.1	2458115	2.94875	0.0287938240781828	0.0287938241123119	15.00	12.50	1
6234.2	2458115	2.95001	0.0287938240783130	0.0287938241124566	6.25	5.00	1
6234.1	2458115	2.35375	0.0288449743875144	0.0288449744147569	16.25	17.50	1
6234.2	2458115	2.35250	0.0288449743875723	0.0288449744148003	13.75	20.00	1
6234.1	2458115	0.83750	0.0292541301696469	0.0292541301793402	15.00	23.75	1
6234.2	2458115	0.84000	0.0292541301697193	0.0292541301794415	23.75	20.00	1
6234.1	2458115	0.81750	0.0292541301698784	0.0292541301793402	8.75	23.75	1
6234.1	2458115	0.49750	0.0298241655520399	0.0298241655577980	15.00	21.25	1
6234.2	2458115	0.49875	0.0298241655521990	0.0298241655579716	15.00	7.50	1
6234.1	2458115	0.47625	0.0298241655522858	0.0298241655577980	8.75	21.25	1
6234.1	2458115	4.60375	0.0300787447295862	0.0300787447828703	26.25	15.00	1
6234.2	2458115	4.60500	0.0300787447296585	0.0300787447829571	25.00	13.75	1
6234.1	2458115	0.79000	0.0335010775916377	0.0335010776007812	17.50	13.75	1
6234.2	2458115	0.79000	0.0335010775916666	0.0335010776008101	21.25	17.50	1
6234.1	2458115	0.90375	0.0343675588808159	0.0343675588912760	18.75	13.75	1
6234.2	2458115	0.90250	0.0343675588808449	0.0343675588912905	23.75	18.75	1
6234.1	2458115	7.72125	0.0343839701395254	0.0343839702288917	17.50	15.00	1
6234.2	2458115	7.72125	0.0343839701395399	0.0343839702289062	23.75	22.50	1
6234.1	2458115	1.33875	0.0348851456839409	0.0348851456994357	12.50	8.75	1
6234.2	2458115	1.33875	0.0348851456839843	0.0348851456994791	26.25	8.75	1
6234.1	2458115	1.84500	0.0350233575369357	0.0350233575582899	17.50	16.25	1
6234.2	2458115	1.84500	0.0350233575369791	0.0350233575583333	21.25	17.50	1
6234.1	2458115	1.51750	0.0356724013158130	0.0356724013333767	21.25	21.25	1
6234.2	2458115	1.51625	0.0356724013158564	0.0356724013334056	26.25	26.25	1
6234.1	2458115	4.10125	0.0370129784339554	0.0370129784814236	20.00	20.00	1
6234.2	2458115	4.10250	0.0370129784341001	0.0370129784815827	21.25	7.50	1
6234.1	2458115	4.07500	0.0370129784342592	0.0370129784814236	11.25	20.00	1
6234.1	2458115	0.43250	0.0377237929836950	0.0377237929887008	13.75	13.75	1
6234.2	2458115	0.43375	0.0377237929838252	0.0377237929888454	18.75	12.50	1
6234.1	2458115	0.41126	0.0377237929839409	0.0377237929887008	8.75	13.75	1
6234.1	2458115	5.79375	0.0401732979081163	0.0401732979751736	13.75	18.75	1
6234.2	2458115	5.79499	0.0401732979082465	0.0401732979753182	17.50	12.50	1
6234.1	2458115	5.77375	0.0401732979083478	0.0401732979751736	8.75	18.75	1
6234.1	2458115	5.77375	0.0420334688154948	0.0420334688823206	18.75	23.75	1
6234.2	2458115	5.77375	0.0420334688155671	0.0420334688823929	13.75	22.50	1
6234.1	2458115	2.34250	0.0428491253036168	0.0428491253307291	12.50	8.75	1
6234.2	2458115	2.34249	0.0428491253036458	0.0428491253307580	17.50	12.50	1
6234.1	2458115	2.25375	0.0429584804617621	0.0429584804878472	21.25	17.50	1
6234.2	2458115	2.25375	0.0429584804618489	0.0429584804879340	17.50	13.75	1
6234.1	2458115	2.24125	0.0432994894785590	0.0432994895044994	13.75	20.00	1
6234.2	2458115	2.24375	0.0432994894786892	0.0432994895046585	16.25	8.75	1
6234.1	2458115	2.22000	0.0432994894788049	0.0432994895044994	6.25	20.00	1
6234.1	2458115	0.99750	0.0456448226390046	0.0456448226505497	18.75	13.75	1
6234.2	2458115	0.99875	0.0456448226390335	0.0456448226505931	22.50	16.25	1
6234.1	2458115	2.61249	0.0457392156281250	0.0457392156583622	12.50	17.50	1
6234.2	2458115	2.61250	0.0457392156281828	0.0457392156584201	25.00	16.25	1
6234.1	2458115	2.59500	0.0457392156283275	0.0457392156583622	10.00	17.50	1
6234.1	2458115	4.33125	0.0467423371918836	0.0467423372420138	23.75	20.00	1
6234.2	2458115	4.33001	0.0467423371920138	0.0467423372421296	15.00	12.50	1
6234.1	2458115	6.19625	0.0468989832393084	0.0468989833110243	13.75	11.25	1
6234.2	2458115	6.19750	0.0468989832393229	0.0468989833110532	16.25	15.00	1
6234.2	2458115	6.17875	0.0468989832395399	0.0468989833110532	8.75	15.00	1
6234.1	2458115	5.17624	0.0469785911779948	0.0469785912379050	13.75	18.75	1
6234.2	2458115	5.18000	0.0469785911780960	0.0469785912380497	23.75	20.00	1
6234.1	2458115	5.47125	0.0471842820198061	0.0471842820831307	16.25	15.00	1
6234.2	2458115	5.47125	0.0471842820199797	0.0471842820833044	13.75	11.25	1
6234.1	2458115	5.44875	0.0471842820200665	0.0471842820831307	7.50	15.00	1
6234.1	2458115	2.85000	0.0475929226584635	0.0475929226914496	13.75	22.50	1
6234.2	2458115	2.85000	0.0475929226585648	0.0475929226915509	20.00	16.25	1
6234.1	2458115	1.38500	0.0492493643436776	0.0492493643597077	22.50	13.75	1
6234.2	2458115	1.38624	0.0492493643437500	0.0492493643597945	20.00	8.75	1
6234.1	2458115	1.06250	0.0504869424952980	0.0504869425075954	15.00	13.75	1
6234.2	2458115	1.06375	0.0504869424953848	0.0504869425076967	22.50	21.25	1
6234.1	2458115	1.04249	0.0504869424955295	0.0504869425075954	6.25	13.75	1
6234.1	2458115	1.32000	0.0506666164197627	0.0506666164350405	13.75	17.50	1
6234.2	2458115	1.31875	0.0506666164198061	0.0506666164350694	16.25	21.25	1
6234.1	2458115	4.88500	0.0509273031900318	0.0509273032465711	16.25	10.00	1
6234.2	2458115	4.88375	0.0509273031900607	0.0509273032465856	20.00	15.00	1
6234.1	2458115	1.14625	0.0538552226899305	0.0538552227031973	22.50	16.25	1
6234.2	2458115	1.14375	0.0538552226900318	0.0538552227032696	15.00	15.00	1
6234.1	2458115	2.47000	0.0542702549806278	0.0542702550092158	23.75	22.50	1
6234.2	2458115	2.47000	0.0542702549807725	0.0542702550093605	22.50	10.00	1
6234.1	2458115	2.44250	0.0542702549809461	0.0542702550092158	13.75	22.50	1
